Answer,Answer.f1.angry.raw,Answer.f1.anxious.raw,Answer.f1.bored.raw,Answer.f1.calm.raw,Answer.f1.confused.raw,Answer.f1.disgusted.raw,Answer.f1.excited.raw,Answer.f1.frustrated.raw,Answer.f1.happy.raw,Answer.f1.nostalgic.raw,Answer.f1.proud.raw,Answer.f1.sad.raw,Answer.f1.satisfied.raw,Answer.f1.surprised.raw
"My best friend of 20+ years called me yesterday. We normally talk every week or so. The conversation was fun, and we joked around about some of our shared memories. I felt nostalgic because we were talking about this resturant that is in our hometown. Neither of us live in the same city any more, but being friends for almost 25 years make me feel good.",False,False,False,False,False,False,False,False,True,True,False,False,False,False
God showed himself several times throughout the day in my interactions with people and things. I was so inspired by how God shows how he loves us if we just pay attention.,False,False,False,False,False,False,True,False,True,False,False,False,True,False
I had trouble sleeping last night,True,True,False,False,False,False,False,True,False,False,False,False,False,False
"I had my wisdom tooth extracted yesterday. It was the first one I've had to experience, so I was incredibly anxious.",False,True,False,False,False,False,False,False,False,False,False,False,False,False
I am so excited to know I only have one more semester to go before I will graduate with my Bachelor's degree in Biology. I have come far and worked so very hard. This will not be the end of my education as I look forward to graduate school.,False,False,False,False,False,False,True,False,True,False,True,False,True,False
"I managed to finish my work relatively early for the day. I'm glad because this opened up free time for me to do some after work self study with web development. My day was tiring, but I felt rewarded from what I was able to accomplish. I felt like I put in a fulfilling workday that was packed with work to keep me feeling busy without feeling overwhelmed.",False,False,True,True,False,False,False,False,False,False,False,False,True,False
"work was extremely busy yesterday, we were slammed with jobs, so it was pretty anxiety ridden.",False,True,False,False,False,False,False,False,False,False,False,False,False,False
It's been warming up where I live so yesterday I picked up the golf club for the first time in months and did a few practice swings.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
A college budy was in my neck of the woods so he invited me to meet up for dinner. We ate at a delicious bbq place. I enjoyed catching up with him and reminicsing about old times.,False,False,False,False,False,False,False,False,False,True,False,False,False,True
My relationship with God is so important. I thank him for my blessings and for all of the things that we have been through together in my life.,False,False,False,True,False,False,True,False,False,True,False,False,False,False
"Work is good.  I like my job, I am getting promoted after the New year.  But it is also the most frustrating job.  Customers usually are horrible.",False,False,False,False,False,False,True,True,False,False,False,False,False,False
"My health is good today. Usually I have migraines, but I am oddly hungry.",False,False,False,True,False,False,False,False,False,False,False,False,False,False
Work was pretty boring yesterday but it took up most of my day. It was okay. Nothing much really happened. It made me feel bored.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
My work is something that I have to do in order to enjoy life and allow other things to prosper. I feel good about the outcome.,False,False,True,False,False,False,False,False,False,False,False,False,True,False
I enjoyed my time with my boyfriend because it was our one year anniversary so we just spent a lot of time together and set up Christmas decorations.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I love falling asleep after having a nice big meal!  I feel very warm and contented and it's easy to sleep!,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Mostly I do office work and hanging out with people to tell others about Jesus in our day and ages. Carrying this message of acceptance and concern gives meaning to my own life.,False,False,False,False,False,False,True,False,True,False,False,False,False,True
"I started sending messages to a female acquaintance I am attracted to and to my pleasant surprise, she responded. We had a friendly conversation about what we've been doing recently and I'm working up the courage to ask her out.",False,True,False,False,False,False,True,False,False,False,False,False,False,False
I had to be in a different class than i usually was and the children that were in the class were not good listeners. So it was a bit frustrating.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"So yesterday, I spent most of my working time testing and debugging the new code I wrote to automatically log a user back in when they time out, AND run whatever command they were trying to run when the program realized they'd timed out. The login part works great! And the running the command part works too - as long as there's only ONE command. If a single action, like a click, triggers TWO commands - like for instance, if clicking anywhere in a widget selects it, and clicking a button within it also contacts the DB - then only the first one runs and I CAN'T FIGURE OUT WHY. I can't debug it because every time I pause the code to step through it, the behavior changes! I suppose that in itself helps me narrow it down some - it must be a timing issue in some way - but I'm really stumped. I'll work on it some more today, I guess. I hate bugs I can't trace well, I feel like I don't have a good handle on how to find them. I mostly just stare at the code until inspiration strikes.",False,False,False,False,True,False,False,True,False,False,True,False,False,False
I had the day off work so I had lots of time to hang out,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Work is work. There are ups and downs but yesterday was good. I got a lot of things done and I had a good time occasionally having a chat with my boss about non-work stuff. It was a good day at work.,False,False,False,True,False,False,False,False,False,False,False,False,True,False
I had ordered a new fitness watch on WISH. I had never used WISh for ordering anything before and the prices are very reasonable. I was not sure what the watch would be like when I got it but was hopeful. The watch arrived yesterday long before I expected it to be delivered. I was able to set it up and connect it to my phone easily. I have high hopes it will be functioning for a long time. I will have to go take a walk to check how it matches up with my old FitBit watch.,False,False,False,False,False,False,True,False,True,False,False,False,False,True
"Yesterday I was diagnosed with cancer. I don't know how to feel, right now I just feel empty and possibly in shock. I haven't told anyone yet, but I think I will probably call my parents and sisters today to let them know. I just need time to process this alone right now.",False,False,False,False,True,False,False,False,False,False,False,True,False,False
i went to take pics of my old house,False,False,False,False,False,False,False,False,False,True,False,False,False,False
I had a wonderful dinner evening meal with my family at home that was delicious but more importantly I got to share it with my entire family around the kitchen.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I was able to connect via phone with my old friend, Mary, yesterday, which was her birthday. We have been friends for over thirty years but we live thousands of miles apart for the past few year as so it has been hard to continue our communications. It made me realize the importance of enduring friendship as we caught up with each other’s lives on her special day, which turned out to be a happy and special day for me too.",False,False,False,False,False,False,False,False,False,True,False,False,False,False
"Bleak cold snowy day, I think I have SAD. Spent too much time on the internet reading random articles and doing mturk hits, instead of starting my day reading my Bible, praying and journaling. But I finally felt anxious enough to get motivated and did it later in the afternoon, as well as worked on Bible study I will teach next week. That perked me up and felt like I had done something good for myself and my little niche of the world.",False,True,False,False,False,False,False,False,True,False,False,False,True,False
"I was hungry yesterday, even after I ate a fairly large lunch. I think it has a lot to do with being so bored and unfocused. I tend to do that more often than I should. If I can't find something to focus on, I'll snack or eat more at lunch and dinner than normal which, in turn, makes me feel sluggish and irritable. It's a vicious cycle it seems like.",False,True,False,False,False,False,False,False,False,False,False,False,False,False
"We had chicken and mushroom enchiladas. I was happy, nostalgic, and satisfied. My sister used to be a missionary to Paraguay and knew how to cook the local fare like empanadas and tacos.",False,False,False,False,False,False,False,False,True,True,False,False,True,False
Work made me feel like I had a purpose but also frustrated and annoyed because there are so many things going on at once.,False,True,False,False,False,False,False,True,False,False,True,False,False,False
I have changed some dietary habits since the new year and someone told me yesterdat that I was just a little thinner.  I have a ways to go  but it is a good start,False,False,False,False,False,False,True,False,True,False,True,False,False,False
"I have a big bill I need to pay in a few days, so after work I tried really hard to make money on mTurk to make up the difference.",False,True,True,False,False,False,False,True,False,False,False,False,False,False
"I tried to accomplish something as part of a hobby, but failed after repeated attempts.",False,False,False,False,False,False,False,True,False,False,False,False,False,False
"My spouse woke me up with a surprise breakfast in bed since we were taking the morning off and then we spent time cuddling in bed together. Our ""date night"" was seeing a horror movie together in the early afternoon and we spent time holding hands, watching a movie, and then we went out to a late lunch. I felt so lucky and so thrilled to be able to spend the morning with the most amazing person in my life. My best friend and spouse makes me feel loved and I spent the day feeling so content and giddy, just like when we were in high school. I had an amazing morning filled with love and laughter!",False,False,False,True,False,False,False,False,True,True,False,False,True,True
Got a little blood pumping and felt good with light exercise as I've been exercising less and less lately.,False,False,False,False,False,False,True,False,True,False,False,False,False,False
I like to eat so food made me feel good.,False,False,False,True,False,False,True,False,True,False,False,False,False,False
"I slept in until almost noon. I never sleep that late, it was very surprising to me.",False,False,False,False,True,False,False,False,False,False,False,False,False,True
We have been very busy lately. Yesterday we were a little sleepy after lunch. We laid in the bed with our dog snuggled and napped. It was very calming and nice. I value those moments so precious.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
"I took the dog for a  nice walk in the woods. After having a sprained ankle all summer, it feels great to get back into shape.",False,False,False,True,False,False,True,False,True,False,False,False,False,False
The disease also has the side effect of neuritis in my feet and the pain sometimes prevents me from a good nights sleep and this is very frustrating.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I baked sugar cookies earlier, and today I started decorating them. I'd never done iced sugar cookies before - my mom and I always made them with sprinkles - so it was all experimental. I was able to make a couple of pictures I really liked, and I learned a new technique for dabbing bits of icing onto the cookie with a toothpick.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
I went to sleep in my super cozy and wonderful bed. I always love going to bed!,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"I need help getting some money to fix my house, but nobody in the family gives a damn about me.",False,True,False,False,False,False,False,True,False,False,False,True,False,False
I played video games from my childhood and it was very exciting.,False,False,False,False,False,False,False,False,True,True,False,False,False,False
i feel very safe and happy when surrounded by my family,False,False,False,False,False,False,False,False,True,True,False,False,True,False
"My wife and I have been on a low carb diet and eating at home most of the time to better control that. It's necessary for us to reduce our blood sugar and blood pressure. But yesterday we decided that if we picked from the menu carefully, we could go out to eat and enjoy a restaurant meal. It had been so long since we last did that that it was a real treat.",False,False,False,False,False,False,False,False,True,True,False,False,False,False
"I was hoping to get a good night's sleep.  However, while very tired prior to going to bed, I just laid there for about an hour wide awake.  Finally got up and watched TV until I got tired again.  Only managed to get a total of about 4 hours sleep.",False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I am a Christian.  I pray a lot and rely on my faith, especially in hard times.  I went to the hospital to visit a sick friend.  We prayed together and I left feeling encouraged.",False,False,False,True,False,False,False,False,True,False,False,False,True,False
"Yesterday, I got a lot of things ready for listing, and fielded many questions from potential buyers. I also did some surveys on Mturk. Woke up this morning to find that there are quite a few items that now have bids and will sell today and tomorrow, and also had 2 bonuses from surveys.",False,True,False,False,False,False,False,False,False,False,True,False,True,False
I love to watch movies from the library that are documentaries. Yesterday I watched a political documentary and it really caused me to think about the way I view the internet.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"The long day on my feet, and doing the 10,000 steps of walking made me feel frustrated that I still had some pains with the exertion but also happy that I am getting back into shape little by little. Balancing it all out with work and having to do it on my own is making it an easier task to meet daily.",False,True,False,False,False,False,True,False,False,False,True,False,False,False
I went to a cardiologist yesterday and was given a heart monitor.  I was diagnosed with SVT.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
I was definitely excited about this and the possibilities that could come from it so I was pumped to show everyone what I could do.,False,False,False,False,False,False,True,False,True,False,False,False,False,False
"I had a great workout the other day, it made me feel extremely refreshed.",False,False,False,False,False,False,True,False,False,False,False,False,False,False
I had a great hamburguer at a new place I went  to have lunch.,False,False,False,False,False,False,True,False,False,False,False,False,True,False
"I haven't had much time with my husband lately, so it was nice to eat dinner last night and just have some us time. I felt relaxed and comforted to have him close and to forget about how crazy life has been lately.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"I answered an email to my sister in law about Thanksgiving dinner. I told her I would not eat some of the foods being served because I don't eat a lot and I eat very healthy compared to her. She got angry that I had the nerve to say that and was very short and terse in her answer back. I was confused because I didn't say anything mean or nasty, just told her my feelings.",False,False,False,False,True,False,False,True,False,False,False,True,False,False
For dinner I had a Velveeta Gold Skillet. I never ever make this and now I know why. It was horrible. It tasted like puke. It was really gross and you could taste that it was not actually food. My family did not like it and I will not make it again.,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Waking up daily and in the best of health makes me happy. I can live my life to care for myself my family and God. Without God it wouldnt be possible so I am thankful,False,False,False,True,False,False,False,False,True,False,False,False,True,False
I ran a few miles in Florida. I waas tired from travelling but I still got my workout in.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
I have some sort of inflammation in my larynx and my doctor doesn't know quite what it is but we are determined to treat it.  I just want to be able to drink coffee again!,False,True,False,False,True,False,False,True,False,False,False,False,False,False
I want to be closesr with my family and I worry about them.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"I went to a doctors appointment and was feeling anxious about how my general health was. After my checkup and finding out that I was in good health, I felt happy and relieved about the results.",False,True,False,False,False,False,False,False,True,False,False,False,False,False
The salient thing i did yesterday was spending time with family. My husband was at home yesterday for two days then he will work again for 5 days. So we always make sure we spend quality time together as a family when he is at home.,False,False,False,False,False,False,True,False,True,False,False,False,True,False
My wife has 4th stage cancer and is going through chemo every 3 weeks.  In the 2nd week after the last chemo treatment she is her normal self and able  to cook.  So yesterday for dinner we had a good cooked meal that was delicious as she knows how to cook and it also was a sign of some normalcy coming back for her in her life.,False,False,False,True,False,False,True,False,True,False,True,False,True,True
"I am really struggling with my son. He has been diagnosed with autism and adhd but he is very high functioning and near genius level intelligence. Our problem is that he hates everyone in the house. He doesn't want to be part of a family. He doesn't want to have brothers or a mom. He wants to be alone all the time. He is 12. Obviously these are unrealistic thoughts he is having. He makes it so difficult to get along with him. He treats everyone badly and refuses to even try to change his negative behavior, instead using his diagnoses as an excuse for it. He has been to multiple different specialists, now we have one that comes to our home 3x a week and we have made no progress. In over three years. I'm tired.",False,True,False,False,False,False,False,True,False,False,False,True,False,False
I had an especially frustrating day at work yesterday and had to stay late to finish a project after the project file was corrupted and I lost a whole days work.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
"My cat again woke me up at 4AM, giving me about 5.5 hours of sleep.",True,False,False,False,False,False,False,False,False,False,False,False,False,False
Kids didn't want to settle down and do their homework. They just kept fighting among each other. They only settled down long enough to complain about dinner. Which I never really cook.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I went jogging and felt energized after going for a run. I was in a need for a run as my time has been short in the past weeks. I got energized and then felt relaxed and at ease.,False,False,False,True,False,False,True,False,False,False,False,False,False,False
"I went to a jazz club today for the first time in a long time. A friend of a friend was performing. It was cool. Good music, good drinks. It was nice to get out.",False,False,False,False,False,False,True,False,True,False,False,False,False,False
"I went for a nice job this morning, it got the blood flowing and made me feel alert.",False,False,False,False,False,False,True,False,True,False,False,False,False,False
I tried a vegetarian burger that everyone has been talking about. It was ok but not that great. Not sure if I would pay so much money for it again.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
I took the time to make a home cooked meal last night and it was so good. I made acorn squash with apples and sausage. Getting to enjoy this meal made me very satisfied because it was so tasty and very happy that it turned out so good. This meal also makes me nostalgic for other times when I have made this delicious meal.,False,False,False,False,False,False,False,False,True,True,False,False,True,False
I had sent a couple of family members packages in the mail. They received the packages and they liked the contents. That made me happy. I was also surprised because the packages arrived earlier than I expected. And it was nice to hear from them.,False,False,False,False,False,False,False,False,True,False,True,False,False,True
"My wife not only has anxiety but she is also dealing with a lot of changes at her job, and we don't know where we'll be living in the future, or the status of either of our jobs.",False,True,False,False,True,False,False,True,False,False,False,False,False,False
my friends are a long time fixture in my life,False,False,False,False,False,False,False,False,True,True,False,False,True,False
"I had a short but nice conversation with my husband while enjoying some TV with him. It's good to start my day by talking with him, it sets the mood for the whole day and makes it go better.",False,False,False,True,False,False,False,False,True,False,False,False,True,False
I had a great day at work and found out that I am going to get a substantial raise in the new year. That is always good news and goes to show that my hard work is paying off.,False,False,False,False,False,False,True,False,True,False,True,False,False,False
I am being transferred to Pittsburgh and I am supposed to start in January.  I have been going back and forth with HR about details of the relocation policy and I have to choose an option soon.  It's a big decision.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
"When I spend time with my partner and daughter, I feel calm, happy, and satisfied. We argue sometimes, but mostly we are super close and love hanging out together.",False,False,False,True,False,False,False,False,True,False,False,False,True,False
"I was able to go outside with my wife who has cancer to a local park which was surrounded by trees, very quiet as only a few people were around and with 2 small man-made ponds with free.  It was a good break in  the day from all my work on  the computer as well as to spend quality time with my wife in a natural  setting. I thoroughly enjoyed it.",False,False,False,False,False,False,True,False,True,False,True,False,False,True
I got a good hour of cardio in which made me feel good because I had not been able to for a few days. I was very pleased with this.,False,False,False,False,False,False,False,False,False,False,True,False,True,False
I was angry on my partner as he did not pick up my call when i called him to share my successful work done at my office.,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"I realized again how important my family members are to me, especially my mother. She is always there for me and this means the world to me. There is no amount of money that could replace all the things that my mother means to me. She is the epitome of love, kindness, giving and strength.",False,False,False,True,False,False,False,False,True,False,False,False,True,False
I received a text from a friend asking for any prayer requests.  It was a surprise but a good one. I felt valued to know that this was something  she would ask for.,False,False,False,False,False,False,False,False,True,False,False,False,False,True
"I had a long conversation with my  Mom last night.  She needs my husband to redo her bathroom but needs a ride to a nearby city to get materials. I told her to ask my husband, he'd have no problem with it.",False,False,False,False,False,False,False,False,True,False,False,False,False,True
I found out yesterday I have a severe case of bronchitis. At first they thought it was pneumonia until the xray came back negative. I already deal with out of control asthma every day of my life. I'm confused how I got sick. I'm frustrated and upset/,False,True,False,False,True,False,False,True,False,False,False,True,False,True
I received a response from a possible new job.  They told me to go ahead and fill out an application because they said I was someone they were looking for to join them.  I am hopeful that this will turn into a good thing!,False,True,False,False,False,False,True,False,True,False,False,False,False,False
My health is not in good condition. I am still young but my dentals are terrible. I have arthritis and muscle pains. I've lived this life to years now already.,True,False,False,False,False,False,False,False,False,False,False,True,False,False
I helped my parents prepare for a cruise they will be on in one week. I felt helpful.,False,True,False,False,False,False,True,False,False,False,False,False,False,False
Can we be better than this or what is different.  We must look forward to our families and our life for better with the blessing of our friends support.,False,False,False,True,False,False,False,False,True,False,True,False,False,False
Work is obviously important because I need to make a living. Unfortunately I don't exactly love my job. My day shifts from long periods of boredom to bursts of chaos and frustration.,False,True,True,False,False,False,False,True,False,False,False,False,False,False
I went out with the boys and it was a great itme.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
My friend's mother passed. I learned about it and said special prayers and planned on the bouquet I would order today.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
I rode my bike to work today. It is a good day every time you ride to work.,False,False,False,False,False,False,True,False,False,False,False,False,False,False
My whole day is ruined if I don't sleep properly so making sure I go to bed on time and be well rested is super important.,False,False,False,True,False,False,False,False,False,False,False,False,False,False
"I had some stomach pains all day that worried me. I spent most of the day googling what was wrong with me and unsurprisingly was met with results ranging from it could be gas, to it could be kidney stones.",False,True,False,False,True,False,False,True,False,False,False,False,False,False
The second most importan thing about my day and my life in general are my boys. I wouldn't be anything without them and that is noticeable to everyone who truly knows me. No matter how I am physically or mentally I will always strive to be the best I can for them.,False,False,False,False,False,False,False,False,True,False,True,False,True,False
My spouse was having an emotional crisis about events from his childhood. I had to give him alot of emotional support and seek to help him find a resolution.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
i am very healthy,False,False,False,False,False,False,True,False,False,False,True,False,False,False
I felt like the shining star at the morning meeting. I had facts and figures to back up all of my data and was more prepared than any other department head.,False,False,False,False,False,False,True,False,True,False,True,False,True,False
I didn't get a good night's sleep as I am still jetlagged. I am not sure when I will return to normal.,False,True,False,False,False,False,False,True,False,False,False,False,False,False
I was contemplating God and realized that I was excited to meet God someday and escape this inferior world. I was thinking about how that would be greater than just about anything else.,False,False,False,True,True,False,True,False,True,False,False,False,False,False
"Mturk was utterly dismal yesterday, with the majority of HITs from ******* who think paying $3 or less per hour is just fine.",False,False,False,False,False,False,False,True,False,False,False,False,False,False
i lift weights 3 times a week,False,False,False,False,False,False,True,False,False,False,True,False,True,False
"My father called me on the phone. He is an older man and seldom makes phone calls. He is so afraid he'll be bothering you if he calls, so I usually have to be the one to call. Hearing from him out of the blue was great.",False,False,False,False,False,False,True,False,True,False,False,False,False,False
I feel bad because I do have a very bossy and strict boss,True,False,False,False,False,False,False,False,False,False,False,False,False,False
I took my time and on my own went to a medical facility in my health program for x-rays as followup.,False,False,False,False,False,False,False,False,False,False,True,False,False,False
I always feel anxious but yesterday was fine at work. Just the usual struggle of finding things to do between projects and assignments. It was a fairly uneventful day after finishing my morning duties.,False,True,True,False,False,False,False,False,False,False,False,False,False,False
I had a chance to meet one of my friend from the high school. It was a great nostalgic moment.,False,False,False,False,False,False,False,False,True,True,False,False,False,False
"I had pizza from a place I did not have since childhood, it was an interesting experience.",False,False,False,False,False,False,False,False,False,True,False,False,False,True
I had friends over which felt great but I also had some social anxiety about it.,False,True,False,False,False,False,False,False,True,False,False,False,False,False
"I was able make time yesterday to work out and that made me feel great. It was a while since I worked out and being able to get a work out in, was a nice feeling.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
"I was surprised to get a message from a friend from long ago, but I was really happy to hear from her. She was my best friend in college, so it brought back some memories that were very nice to recall and reminisce on. I think I'd like to talk to her more often, if I can remember to. I've just been so busy every day, it's hard to remember to talk to other people sometimes.",False,False,False,False,False,False,False,False,True,True,False,False,False,True
"My husband is out of town for a couple of days...I don't like it when he needs to leave (to take care of our cottage); I am more productive when he is here (odd, I know, but I tend to be rather aimless when he is gone, at least on the first day.) But we talked in the evening and that settled me, and he is coming home today, so feeling more upbeat.",False,False,True,False,False,False,False,True,True,False,False,False,False,False
I got to talk with my parents. They called to tell me good news that my cousin got married and is having a baby. It was such a wonderful thing to hear.,False,False,False,False,False,False,False,False,True,False,False,False,False,True
I worked really hard at work yesterday. So much without a break that i pretty much crashed when my head hit the pillow. I felt so tired that I hope i get enough sleep to reenergize myself for tomorrow.,False,False,False,False,False,False,False,True,False,False,False,False,True,False
I had to rest my leg all day because I have knee bursitis. So I couldn't really do much else but relax all day. It felt okay. Kinda boring though. Knee feeling better.,False,False,True,True,False,False,False,False,False,False,False,False,True,False
"Always more to do, and I take too many breaks.",False,True,False,False,False,False,False,False,False,False,False,False,False,False
I felt happy. Yesterday was a pretty important day.,False,False,False,True,False,False,True,False,True,False,False,False,True,False
"my husband and i are 14 years together, we have been together since we were 16. we are now 31. we essentially grew up with each other. we had our child at the age of 19, so in addition we have grow up with her. my husband is a sweet, always comforting me and make sure to let me know everything will be okay. i dont think i would have been able to accomplish everything i have thus fa with out his support and unbending unconditional love. he is a blessing, wonderful father and husband. wish i could cater to him more, he really deserves every single star in the sky.",False,False,False,True,False,False,False,False,True,False,True,False,True,False
"My friend recently told me about a promotion he'd gotten. I was proud and happy for him, but I was also jealousy. I've been working on a promotion myself for a year now, and there's no sign it's coming any time soon.",False,False,False,False,False,False,False,False,False,False,True,False,False,False
I had been having trouble sleeping for over a week.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"I work in a dog daycare and for 10 hours I'm in a loud smelly room with dogs fighting and defecating and trying to jump on me. Yesterday it was raining so we didn't get to even go outside for a run. I was exhausted and one of the dogs peed on my shoe, and it's the only pair I have so i knew it would mean I'd have wet shoes the next day. I was so exhausted and overwhelmed when I got off I cried in my car.",False,True,False,False,False,True,False,True,False,False,False,False,False,False
I drove to the nearest town. It made me sad. I was thinking about my ex.,False,False,False,False,False,False,False,False,False,False,False,True,False,False
"I spent a lovely time with my romantic partner. She and I had a very enjoyable discussion that was serious at times yet filled with laughter. I felt lighthearted after the busy day that I had just from talking and laughing with her. She manages to make me feel happy or calm whenever I've had a long day. Talking with her never gets boring because I honestly have no idea what we'll talk about. Our topics are wide and varied, and I feel like I'm constantly learning something new whenever I am with her. She's a joy to be around, and she make me feel loved.",False,False,False,False,False,False,False,False,True,False,True,False,True,False
I worked a lot of hours yesterday. It was exhausting.,False,False,True,False,False,False,False,False,False,False,False,False,False,False
"Yesterday my friend in a game we play on-line together,  gifted to me let us call it a more powerful position via the work done by another gamer who sold my friend his position.  So now I am ranked the 63rd most powerful player in the game. I am very excited but now I have to learn and master the game in a totally different way.",False,False,False,False,False,False,True,False,True,False,False,False,True,True
"Yesterday I ate a steak and lots of vegetables for dinner in order to get in my daily protein. I felt ""FULL"" and complete.",False,False,False,False,False,False,False,False,True,True,False,False,False,False
"Work is probably the most important and salient thing I do. It's not very exciting and can be very frustrating, but it provides me with an income to pursue other things I care about more. However, since it was just a Wednesday, I didn't really have anything else going on.",False,False,True,False,False,False,False,True,False,False,False,False,False,False
Spending time with my daughter and my husband was the most salient thing I did yesterday.  I was out of town for the weekend and was very excited to have some time to catch up with them and just hang out and relax together.,False,False,False,True,False,False,False,False,True,False,False,False,True,False
"The most noticeable and important thing in my life yesterday was the reconciliation with my ex-partner. We officially became a couple and spent a lot of time together becoming closer, and sharing our thoughts and ideas, and taking care of one another. I felt happy and hopeful that this time everything would work out for the best.",False,False,False,False,False,False,False,False,True,True,False,False,True,False
"I really wanted to have sex with my boyfriend today, but he wasn't in the mood.  Story of my life!",False,False,False,False,False,False,False,True,False,False,False,False,False,False
I ate to much junk food yesterday,False,False,False,False,False,False,False,True,False,False,False,False,False,False
I caught up with a good friend for lunch that I had not seen in awhile. It was nice to catch up and we had talked about making some plans for the future.,False,False,False,True,False,False,False,False,False,False,True,False,False,False
"I learned a long time friend died a few days ago. I live far away and have not had contact with this friend in a few years. This person was very close to me for many years and I frequently think about him. One of the things he wanted so much for me was to return to the Catholic church. I downloaded a Catholic prayer app on my tablet and read some of the prayers as I thought about the great impacts this person had on my life. I have never given up on God, just the Catholic church because of some of the doctrine that doesn't make sense to me. I appreciate that I was able to link back up to God in this familiar way from my past.",False,False,False,True,False,False,False,False,False,True,False,True,False,False
My fiance made pasta with vold shrimp and jar sauce was nasty.,False,False,False,False,False,True,False,False,False,False,False,False,False,False
"I hit some new personal records at the gym ysterday. Having been working extremely hard, I was finally able to put up the 120lb dumbells on the flet bench.",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"My brother and nephew, who I don't see as much anymore, both came over to play basketball at the gym with me. My car has been down for a few weeks so I've been stuck in the house a lot lately. It felt really good to get out of the house and spend time with my family. We talked about a  lot of different things like basketball, life back in Pennsylvania, and work life. It felt like I refueled after spending time with them.",False,False,False,False,False,False,True,False,True,True,True,False,True,False
I ate a mesl of steak that i cooked myself. It was very flavorful and i was so proud how well i made it all by myself.,False,False,False,False,False,False,True,False,True,False,False,False,True,False
"Working throughout the day was probably the least salient thing I did yesterday. Since I was already exhausted, working just felt like a chore and I couldn't wait to just relax and do nothing. I knew I had a daily quota to fill and begrudgingly finished all my work, although I felt fairly useless.",False,False,True,False,False,False,False,False,False,False,False,False,True,False
"I learned that a band I really like is coming to town, so I purchased tickets. I'm really excited to go!",False,False,False,False,False,False,True,False,True,False,False,False,True,False
"The second most important thing that happened yesterday was that I was able to catch up on much needed sleep that I had missed out on earlier in the week. With the time change combined with my exhaustion, I was able to fall asleep very early. I felt comforted and restful curling up in my bed and getting some rest. However my dreams were not that great and left me waking with a feeling of anger as I cleared my head and realized that it had only been a dream.",True,False,False,True,False,False,False,False,False,False,False,False,True,False
"My furnace doesn't work. It might cost around $1,500 to replace it, because it is old. I am working my behind off on Amazon Mechanical Turk and eBay to earn the money.",False,True,False,False,False,False,False,True,False,False,False,True,False,False
At work it was a really slow day. I could not wait to get off and go home. There was too many things to do at my job. It was a really long tiring day.,False,True,True,False,False,False,False,False,False,False,False,False,False,False
I was excited frustrated and satisfied with my exercise.  I was excited that I did my daily routine and accomplished my goals.  It was frustration getting out of breath sometimes though.  But overall the satisfaction of completing it was great.,False,False,False,False,False,False,True,True,False,False,False,False,True,False
My blood test panel came back fine. I don't have any issues. That's very important to me.,False,False,False,True,False,False,False,False,False,False,True,False,False,False
My husband is the best ever and always makes me feel wanted and loved!,False,False,False,False,False,False,True,False,False,False,False,False,False,False
"Work was the usual gamut of occasional struggles and satisfaction when things were going well. It's been really time-consuming, but so far a positive week for working extra hours and getting a little more pay.",False,False,True,True,False,False,False,True,True,False,True,False,True,False
Yesterday I went for a walk with a friend. About a mile into our walk it starting pouring down rain. We were soaked before we made it back to the car.,False,False,False,False,False,False,False,True,False,False,False,False,False,False
i had good crepes,False,False,False,True,False,False,False,False,False,False,False,False,False,False
I checked an online order I made and it said that I would be receiving it today. The shipping was quick and I'm happy that I'll get to use what I purchased. I hope the product is good as it's one I haven't used before.,False,False,False,False,False,False,True,False,True,False,False,False,False,True
"I have been sleeping a lot lately. When I get home from work, I usually need to take a nap. It can last anywhere from an hour to three hours. It is really frustrating because I am getting enough sleep at night, so I feel I am wasting my time.",False,False,True,False,False,False,False,True,False,False,False,False,False,False
